,Unnamed: 0,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,city,zipcode,category1,category2,category3
1778,1778,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 34.1503723, 'longitude': -118.0720848}",(626) 351-5994,36622.927393940525,shuffle-bar-pasadena,https://s3-media2.fl.yelpcdn.com/bphoto/3aVuemcoStoEJ4qjmLNqKQ/o.jpg,False,"{'address1': '3751 E Foothill Blvd', 'address2': '', 'address3': 'Whole Foods Market', 'city': 'Pasadena', 'zip_code': '91107', 'country': 'US', 'state': 'CA', 'display_address': ['3751 E Foothill Blvd', 'Whole Foods Market', 'Pasadena, CA 91107']}",Shuffle Bar,16263515994.0,$$,4.0,68,[],https://www.yelp.com/biz/shuffle-bar-pasadena?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Pasadena,91107,Bars,Gastropubs,
1779,1779,"[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 33.863197, 'longitude': -118.168937}",(562) 423-6650,28278.566040310463,the-crest-long-beach,https://s3-media1.fl.yelpcdn.com/bphoto/P2I80eVYMylLHng5gVvhIA/o.jpg,False,"{'address1': '5935 Cherry Ave', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['5935 Cherry Ave', 'Long Beach, CA 90805']}",The Crest,15624236650.0,$,4.0,28,[],https://www.yelp.com/biz/the-crest-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90805,Gay Bars,Dive Bars,
1780,1780,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 33.4657389390799, 'longitude': -117.678013157275}",(949) 272-5957,48208.315890406084,pepis-sports-bar-and-grill-capistrano-beach,https://s3-media3.fl.yelpcdn.com/bphoto/AS8OT_dFvo1Bn2l18xl5lw/o.jpg,False,"{'address1': '34235 Doheny Park Rd', 'address2': None, 'address3': '', 'city': 'Capistrano Beach', 'zip_code': '92624', 'country': 'US', 'state': 'CA', 'display_address': ['34235 Doheny Park Rd', 'Capistrano Beach, CA 92624']}",Pepi's Sports Bar and Grill,19492725957.0,$$,4.0,77,[],https://www.yelp.com/biz/pepis-sports-bar-and-grill-capistrano-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Capistrano Beach,92624,Sports Bars,Breakfast & Brunch,Burgers
1781,1781,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 33.908694, 'longitude': -117.560493}",(951) 278-2771,28215.51051423242,black-horse-tavern-and-grill-norco,https://s3-media4.fl.yelpcdn.com/bphoto/DBx-sjLXWTTNEGu6bDZK4Q/o.jpg,False,"{'address1': '1825 Hamner Ave', 'address2': '', 'address3': '', 'city': 'Norco', 'zip_code': '92860', 'country': 'US', 'state': 'CA', 'display_address': ['1825 Hamner Ave', 'Norco, CA 92860']}",Black Horse Tavern and Grill,19512782771.0,$$,4.0,429,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/black-horse-tavern-and-grill-norco?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Norco,92860,Bars,American (Traditional),Steakhouses
1782,1782,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 33.61143, 'longitude': -117.92851}",(949) 675-4444,29487.086790430236,american-junkie-newport-beach,https://s3-media1.fl.yelpcdn.com/bphoto/a-yXQMqgvAvZN7KVrzdvDw/o.jpg,False,"{'address1': '2406 Newport Blvd', 'address2': '', 'address3': '', 'city': 'Newport Beach', 'zip_code': '92663', 'country': 'US', 'state': 'CA', 'display_address': ['2406 Newport Blvd', 'Newport Beach, CA 92663']}",American Junkie,19496754444.0,$$,3.5,584,[],https://www.yelp.com/biz/american-junkie-newport-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Newport Beach,92663,Cocktail Bars,Breakfast & Brunch,Gastropubs
1783,1783,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 33.678372002256, 'longitude': -117.840361815344}",(949) 225-6780,21530.46998655144,eats-kitchen-and-bar-irvine-3,https://s3-media1.fl.yelpcdn.com/bphoto/xjNkvxp3ModtTO9B_3zfVA/o.jpg,False,"{'address1': '17900 Jamboree Rd', 'address2': '', 'address3': 'Hotel Irvine', 'city': 'Irvine', 'zip_code': '92614', 'country': 'US', 'state': 'CA', 'display_address': ['17900 Jamboree Rd', 'Hotel Irvine', 'Irvine, CA 92614']}",Eats Kitchen & Bar,19492256780.0,$$,4.0,504,['restaurant_reservation'],https://www.yelp.com/biz/eats-kitchen-and-bar-irvine-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Irvine,92614,Bars,American (New),
1784,1784,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.86622, 'longitude': -117.96008}",(714) 680-5853,9001.604398926664,la-cascada-bar-fullerton,,False,"{'address1': '1814 W Valencia Dr', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1814 W Valencia Dr', 'Fullerton, CA 92833']}",La Cascada Bar,17146805853.0,,1.0,1,[],https://www.yelp.com/biz/la-cascada-bar-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92833,Bars,,
1785,1785,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.1367199, 'longitude': -118.13271}",(626) 396-4925,38619.027435901364,the-arbour-pasadena-2,https://s3-media2.fl.yelpcdn.com/bphoto/zwjnXGLROjBQFtWv44ZrSA/o.jpg,False,"{'address1': '527 S Lake Ave', 'address2': 'Ste 120', 'address3': None, 'city': 'Pasadena', 'zip_code': '91101', 'country': 'US', 'state': 'CA', 'display_address': ['527 S Lake Ave', 'Ste 120', 'Pasadena, CA 91101']}",The Arbour,16263964925.0,$$$,4.5,83,['restaurant_reservation'],https://www.yelp.com/biz/the-arbour-pasadena-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Pasadena,91101,American (New),Bars,
1786,1786,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.6436, 'longitude': -117.93269}",(949) 226-8333,26114.999403562982,westend-costa-mesa-2,https://s3-media2.fl.yelpcdn.com/bphoto/N9MV-misRIu7AZrdRL4GHQ/o.jpg,False,"{'address1': '814 W 19th St', 'address2': '', 'address3': None, 'city': 'Costa Mesa', 'zip_code': '92627', 'country': 'US', 'state': 'CA', 'display_address': ['814 W 19th St', 'Costa Mesa, CA 92627']}",Westend,19492268333.0,$$,4.5,144,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/westend-costa-mesa-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Costa Mesa,92627,American (New),French,Bars
1787,1787,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.978214263916, 'longitude': -118.186073303223}",,32120.135420985254,tarasco-bar-bell,https://s3-media2.fl.yelpcdn.com/bphoto/L-NdW-HKu1TluHj-lSFSXA/o.jpg,False,"{'address1': '4523 Gage Ave', 'address2': '', 'address3': '', 'city': 'Bell', 'zip_code': '90201', 'country': 'US', 'state': 'CA', 'display_address': ['4523 Gage Ave', 'Bell, CA 90201']}",Tarasco Bar,,$$,4.0,1,[],https://www.yelp.com/biz/tarasco-bar-bell?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Bell,90201,Bars,,
1788,1788,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 33.8219378611372, 'longitude': -118.10755694707}",(562) 421-0111,23255.159712203138,dempseys-sports-bar-and-grill-long-beach,https://s3-media3.fl.yelpcdn.com/bphoto/V2L5XHHEyUjawv7fdm1FZQ/o.jpg,False,"{'address1': '3583 N Los Coyotes Diagonal', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['3583 N Los Coyotes Diagonal', 'Long Beach, CA 90808']}",Dempsey's Sports Bar & Grill,15624210111.0,$,3.0,57,[],https://www.yelp.com/biz/dempseys-sports-bar-and-grill-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90808,Sports Bars,Sandwiches,American (New)
1789,1789,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.974746, 'longitude': -117.837887}",(909) 839-2898,11751.900299924868,young-dong-tofu-diamond-bar,https://s3-media2.fl.yelpcdn.com/bphoto/gi1Iu6ileGiQ1FM1GG8WXg/o.jpg,False,"{'address1': '2839 S Diamond Bar Blvd', 'address2': '', 'address3': '', 'city': 'Diamond Bar', 'zip_code': '91765', 'country': 'US', 'state': 'CA', 'display_address': ['2839 S Diamond Bar Blvd', 'Diamond Bar, CA 91765']}",Young Dong Tofu,19098392898.0,$$,4.0,252,[],https://www.yelp.com/biz/young-dong-tofu-diamond-bar?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Diamond Bar,91765,Korean,Bars,
1790,1790,"[{'alias': 'karaoke', 'title': 'Karaoke'}]","{'latitude': 33.87049, 'longitude': -117.9602}",(714) 446-0431,9041.901718913703,feel-karaoke-fullerton,https://s3-media2.fl.yelpcdn.com/bphoto/-Q2-U2yRsOGNIkjun8xxPw/o.jpg,False,"{'address1': '1821 W Commonwealth Ave', 'address2': 'Ste H', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1821 W Commonwealth Ave', 'Ste H', 'Fullerton, CA 92833']}",Feel Karaoke,17144460431.0,,1.5,3,[],https://www.yelp.com/biz/feel-karaoke-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92833,Karaoke,,
1791,1791,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 33.7476727042508, 'longitude': -118.114901466884}",(562) 810-5452,27034.673413048957,five-o-clock-wine-bar-long-beach,https://s3-media3.fl.yelpcdn.com/bphoto/lmzRw3Wv6ZaeYguvebaGaw/o.jpg,False,"{'address1': '194 Marina Dr', 'address2': 'Ste 101', 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['194 Marina Dr', 'Ste 101', 'Long Beach, CA 90803']}",Five O'Clock Wine Bar,15628105452.0,$$,4.0,124,[],https://www.yelp.com/biz/five-o-clock-wine-bar-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90803,Wine Bars,Tapas/Small Plates,Tapas Bars
1792,1792,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.1096, 'longitude': -118.19369}",(323) 257-2695,40422.67863782339,highland-park-bowl-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/aiy6Czkel4Ck4SEjrXRZNw/o.jpg,False,"{'address1': '5621 N Figueroa St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5621 N Figueroa St', 'Los Angeles, CA 90042']}",Highland Park Bowl,13232572695.0,$$,4.0,378,"['delivery', 'pickup']",https://www.yelp.com/biz/highland-park-bowl-los-angeles?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Los Angeles,90042,Bowling,Pizza,Cocktail Bars
1793,1793,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 33.7877451, 'longitude': -117.8522162}",(714) 202-2899,9329.31540858231,watsons-soda-fountain-and-cafe-orange,https://s3-media3.fl.yelpcdn.com/bphoto/oz-yFI2mMFgPnf8BaLKzYQ/o.jpg,False,"{'address1': '116 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Orange', 'zip_code': '92866', 'country': 'US', 'state': 'CA', 'display_address': ['116 E Chapman Ave', 'Orange, CA 92866']}",Watson's Soda Fountain & Cafe,17142022899.0,$$,3.0,1088,[],https://www.yelp.com/biz/watsons-soda-fountain-and-cafe-orange?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Orange,92866,American (Traditional),Bars,Cafes
1794,1794,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.8189287206606, 'longitude': -118.145320415497}",,26728.601570847768,north-boarding-lounge-bar-long-beach,https://s3-media4.fl.yelpcdn.com/bphoto/ypdIaYClNQWUVOKWy5GOCw/o.jpg,False,"{'address1': '4100 Donald Douglas Dr', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90806', 'country': 'US', 'state': 'CA', 'display_address': ['4100 Donald Douglas Dr', 'Long Beach, CA 90806']}",North Boarding Lounge Bar,,$$,4.0,2,[],https://www.yelp.com/biz/north-boarding-lounge-bar-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90806,Bars,,
1795,1795,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]","{'latitude': 34.05389, 'longitude': -117.688827}",(909) 628-8495,25901.66348587416,players-ontario,https://s3-media1.fl.yelpcdn.com/bphoto/mqGBCJHB3TlOViaKoSTMzw/o.jpg,False,"{'address1': '11001 S Central Ave', 'address2': '', 'address3': '', 'city': 'Ontario', 'zip_code': '91762', 'country': 'US', 'state': 'CA', 'display_address': ['11001 S Central Ave', 'Ontario, CA 91762']}",Players,19096288495.0,$,4.0,21,[],https://www.yelp.com/biz/players-ontario?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Ontario,91762,Bars,Pool Halls,
1796,1796,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'latitude': 34.1063851, 'longitude': -117.598537}",(909) 987-7247,35745.71912642171,hide-a-while-lounge-rancho-cucamonga,https://s3-media3.fl.yelpcdn.com/bphoto/SRq9oBttE4tcsBu1Za2y0w/o.jpg,False,"{'address1': '9469 Foothill Blvd', 'address2': '', 'address3': '', 'city': 'Rancho Cucamonga', 'zip_code': '91730', 'country': 'US', 'state': 'CA', 'display_address': ['9469 Foothill Blvd', 'Rancho Cucamonga, CA 91730']}",Hide-A-While Lounge,19099877247.0,$,3.5,45,[],https://www.yelp.com/biz/hide-a-while-lounge-rancho-cucamonga?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Rancho Cucamonga,91730,Dive Bars,Lounges,Karaoke
1797,1797,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 33.805622, 'longitude': -117.881746}",(714) 634-9464,7488.137774255608,hooters-anaheim-2,https://s3-media4.fl.yelpcdn.com/bphoto/__HOTEbeQUJmtTAp5D8mMA/o.jpg,False,"{'address1': '2438 E Katella Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['2438 E Katella Ave', 'Anaheim, CA 92806']}",Hooters,17146349464.0,$$,2.5,528,"['delivery', 'pickup']",https://www.yelp.com/biz/hooters-anaheim-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92806,Sports Bars,American (Traditional),Chicken Wings
1798,1798,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'djs', 'title': 'DJs'}]","{'latitude': 33.725315, 'longitude': -117.93277}",(949) 630-2132,17450.9054476125,dj-for-all-occasions-fountain-valley,https://s3-media2.fl.yelpcdn.com/bphoto/w0KCpbiZkN8Ca5b3Fe3aYw/o.jpg,False,"{'address1': '11265 Topaz Ave', 'address2': None, 'address3': '', 'city': 'Fountain Valley', 'zip_code': '92708', 'country': 'US', 'state': 'CA', 'display_address': ['11265 Topaz Ave', 'Fountain Valley, CA 92708']}",DJ For All Occasions,19496302132.0,,5.0,1,[],https://www.yelp.com/biz/dj-for-all-occasions-fountain-valley?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fountain Valley,92708,Karaoke,DJs,
1799,1799,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 33.6317739999238, 'longitude': -117.715905932263}",(949) 472-3922,29876.878867253363,peanuts-pub-and-deli-lake-forest,https://s3-media2.fl.yelpcdn.com/bphoto/5tD-QwedM7dFznbN6BI5Zw/o.jpg,False,"{'address1': '22722 Ctr Dr', 'address2': 'Ste A', 'address3': '', 'city': 'Lake Forest', 'zip_code': '92630', 'country': 'US', 'state': 'CA', 'display_address': ['22722 Ctr Dr', 'Ste A', 'Lake Forest, CA 92630']}",Peanuts Pub & Deli,19494723922.0,$,4.0,53,['restaurant_reservation'],https://www.yelp.com/biz/peanuts-pub-and-deli-lake-forest?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Lake Forest,92630,Sandwiches,Delis,Pubs
1800,1800,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 33.7604, 'longitude': -118.1359}",(562) 434-7417,28072.564247264072,panama-joes-grill-and-cantina-long-beach,https://s3-media2.fl.yelpcdn.com/bphoto/Ot65ctPEZ9B9tFs9ITn7lw/o.jpg,False,"{'address1': '5100 E 2nd St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['5100 E 2nd St', 'Long Beach, CA 90803']}",Panama Joe's Grill & Cantina,15624347417.0,$$,3.0,1258,[],https://www.yelp.com/biz/panama-joes-grill-and-cantina-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Long Beach,90803,Mexican,Sports Bars,
1801,1801,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 33.6979244135154, 'longitude': -117.827610385803}",(714) 258-8160,19528.91875756515,kettlebar-steam-cooking-tustin,https://s3-media3.fl.yelpcdn.com/bphoto/xDr51JM7cNa6Deb3_hs3Nw/o.jpg,False,"{'address1': '2493 Park Ave', 'address2': 'Ste 41', 'address3': '', 'city': 'Tustin', 'zip_code': '92782', 'country': 'US', 'state': 'CA', 'display_address': ['2493 Park Ave', 'Ste 41', 'Tustin, CA 92782']}",Kettlebar Steam Cooking,17142588160.0,$$,4.0,570,[],https://www.yelp.com/biz/kettlebar-steam-cooking-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Tustin,92782,Bars,Cajun/Creole,Seafood
1802,1802,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 33.73806, 'longitude': -117.82275}",(714) 884-4414,15233.789931846928,ivy-lounge-and-grill-tustin,https://s3-media1.fl.yelpcdn.com/bphoto/6dzIMyLCZqnE0vIkOeFwCg/o.jpg,False,"{'address1': '14001 Newport Ave', 'address2': None, 'address3': '', 'city': 'Tustin', 'zip_code': '92780', 'country': 'US', 'state': 'CA', 'display_address': ['14001 Newport Ave', 'Tustin, CA 92780']}",IVY Lounge & Grill,17148844414.0,$$,3.5,112,"['delivery', 'pickup']",https://www.yelp.com/biz/ivy-lounge-and-grill-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Tustin,92780,Persian/Iranian,Hookah Bars,Lounges
1803,1803,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 34.063714, 'longitude': -117.680283}",(909) 531-4873,27240.099399371134,the-last-round-bar-and-grill-ontario-2,https://s3-media4.fl.yelpcdn.com/bphoto/D07cETF96VaXl1bMxiRTLA/o.jpg,False,"{'address1': '1542 W Holt Blvd', 'address2': '', 'address3': None, 'city': 'Ontario', 'zip_code': '91762', 'country': 'US', 'state': 'CA', 'display_address': ['1542 W Holt Blvd', 'Ontario, CA 91762']}",The Last Round Bar & Grill,19095314873.0,$,3.5,22,"['delivery', 'pickup']",https://www.yelp.com/biz/the-last-round-bar-and-grill-ontario-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Ontario,91762,Sports Bars,American (Traditional),Seafood
1804,1804,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.7402114868164, 'longitude': -118.105995178223}",(562) 430-0006,26775.314527802548,seaside-grill-seal-beach,https://s3-media1.fl.yelpcdn.com/bphoto/oQzavepAZSSIkxvBta7tHQ/o.jpg,False,"{'address1': '101 Main St', 'address2': '', 'address3': '', 'city': 'Seal Beach', 'zip_code': '90740', 'country': 'US', 'state': 'CA', 'display_address': ['101 Main St', 'Seal Beach, CA 90740']}",Seaside Grill,15624300006.0,$,4.0,121,[],https://www.yelp.com/biz/seaside-grill-seal-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Seal Beach,90740,American (Traditional),Bars,
1805,1805,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 33.627358295406, 'longitude': -117.90732384718}",(949) 287-6807,27359.090630944385,olea-cellar-craft-cook-newport-beach-5,https://s3-media2.fl.yelpcdn.com/bphoto/fxv8mTmBOKf6lNYqpqCEQQ/o.jpg,False,"{'address1': '2001 Westcliff Dr', 'address2': 'Ste 100', 'address3': None, 'city': 'Newport Beach', 'zip_code': '92660', 'country': 'US', 'state': 'CA', 'display_address': ['2001 Westcliff Dr', 'Ste 100', 'Newport Beach, CA 92660']}",Olea Cellar Craft Cook.,19492876807.0,$$,4.5,96,[],https://www.yelp.com/biz/olea-cellar-craft-cook-newport-beach-5?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Newport Beach,92660,Bars,Seafood,American (New)
1806,1806,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 33.803935199976, 'longitude': -117.923896685243}",(714) 781-3463,9363.722511982547,alfresco-lounge-anaheim,https://s3-media3.fl.yelpcdn.com/bphoto/WTXjQ3BbY1crGwxF1uKYsw/o.jpg,False,"{'address1': '1776 S Disneyland Dr', 'address2': '', 'address3': ""Disney's California Adventure"", 'city': 'Anaheim', 'zip_code': '92802', 'country': 'US', 'state': 'CA', 'display_address': ['1776 S Disneyland Dr', ""Disney's California Adventure"", 'Anaheim, CA 92802']}",Alfresco Lounge,17147813463.0,$$,3.5,33,[],https://www.yelp.com/biz/alfresco-lounge-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92802,Lounges,,
