,CensusTract,name,category1,price,rating,review_count,city,zipcode,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,County
439,6037109300.0,House of Grill,Filipino,$,4.0,112,Los Angeles,91344.0,46.5,28.7,8.4,0.0,13.5,0.0,72716.0,24828.0,5.5,Los Angeles
440,6037135114.0,California Fish Grill,Seafood,$$,4.0,168,Los Angeles,91367.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
441,6037139701.0,Lakeside Restaurant & Lounge,American (New),$$,4.0,991,Los Angeles,91436.0,4.3,85.9,1.0,0.4,6.6,0.0,124503.0,67823.0,3.6,Los Angeles
443,6037127300.0,Amarinyo Gelateria,Gelato,$,4.5,273,Los Angeles,91406.0,43.7,27.0,11.3,0.2,11.4,0.0,46953.0,21422.0,20.4,Los Angeles
444,6037132102.0,La Corona Bar & Grill,American (Traditional),$$,3.5,140,Los Angeles,91406.0,44.0,34.3,2.8,0.1,15.6,0.0,53587.0,26431.0,20.8,Los Angeles
445,6037131900.0,Jo & Go House,Japanese,$,5.0,32,Los Angeles,91406.0,51.9,33.6,2.2,0.0,8.6,0.0,63036.0,23127.0,9.6,Los Angeles
446,6037115403.0,Yamaha Sushi,Japanese,$$,4.0,138,Los Angeles,91324.0,56.2,22.4,6.8,0.0,11.3,0.0,43304.0,18560.0,24.8,Los Angeles
447,6037139600.0,Fat Sal's,Sandwiches,$$,3.5,314,Los Angeles,91316.0,7.3,83.9,4.5,0.0,2.2,0.0,74212.0,67348.0,14.3,Los Angeles
449,6037113301.0,GC Crepe Makers,Creperies,$,5.0,16,Los Angeles,90036.0,22.5,58.2,3.9,0.0,13.2,0.1,73333.0,37593.0,3.1,Los Angeles
450,6037134302.0,Manila Grill,Filipino,$,4.0,22,Los Angeles,91304.0,22.9,58.2,2.2,0.0,12.7,0.0,74261.0,29065.0,4.0,Los Angeles
451,6037134104.0,Hopia Like It,Filipino,$,4.5,54,Los Angeles,91306.0,36.7,20.0,7.2,0.0,31.6,0.0,59938.0,28250.0,12.6,Los Angeles
452,6037127806.0,Mr. Pizza,Pizza,$,4.5,6,Los Angeles,91411.0,64.4,23.2,5.5,0.0,4.5,0.0,33178.0,16916.0,24.6,Los Angeles
453,6037139402.0,Tel Aviv Grill,Fast Food,$$,4.5,470,Los Angeles,91356.0,6.8,80.9,5.0,0.0,3.1,0.0,95714.0,51443.0,8.1,Los Angeles
454,6037135114.0,CAVA,Mediterranean,$$,4.0,362,Los Angeles,91367.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
455,6037117404.0,Prem's Thai Kitchen,Thai,$,4.5,245,Los Angeles,91343.0,48.9,33.9,3.0,0.0,11.2,0.0,82386.0,27761.0,13.8,Los Angeles
456,6037141302.0,Kai Ramen,Ramen,$$,4.5,419,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
457,6037117407.0,Leo's Tacos Truck,Food Trucks,$,4.0,85,Los Angeles,91343.0,94.7,1.6,0.8,0.0,2.6,0.3,25632.0,8365.0,42.7,Los Angeles
458,6037127910.0,On Tilt,Sports Bars,$$,5.0,7,Los Angeles,91405.0,61.3,21.3,6.7,0.0,9.7,0.0,33007.0,13186.0,28.7,Los Angeles
459,6037127920.0,OMGarnachas,Mexican,$,4.5,80,Los Angeles,91405.0,57.3,36.0,1.4,0.0,2.6,0.8,44875.0,20111.0,22.8,Los Angeles
460,6037128601.0,Oasis Restaurant,Asian Fusion,$$,4.5,8,Los Angeles,91401.0,50.2,37.4,3.6,0.0,5.6,0.0,41362.0,21215.0,31.4,Los Angeles
461,6037134520.0,Ring - Baked Tofu Donuts,Donuts,$,4.5,355,Los Angeles,91303.0,76.9,9.8,4.3,0.0,7.6,0.0,39016.0,16597.0,24.7,Los Angeles
463,6037113421.0,Schoonerville Bar & Grill,Sports Bars,$$,4.5,64,Los Angeles,91304.0,58.7,22.4,4.7,0.0,11.7,0.3,47734.0,19757.0,25.4,Los Angeles
464,6037139402.0,Wish Dish Cafe,Persian/Iranian,$$,5.0,42,Los Angeles,91356.0,6.8,80.9,5.0,0.0,3.1,0.0,95714.0,51443.0,8.1,Los Angeles
465,6037139401.0,Dark Horse Tavern,American (New),$$,4.0,228,Los Angeles,91356.0,43.3,40.4,3.9,0.0,5.6,0.0,61714.0,31952.0,13.7,Los Angeles
466,6037141102.0,The Poke Haus,Poke,$,4.5,32,Los Angeles,91423.0,8.9,70.6,8.4,0.0,8.5,0.0,85294.0,68630.0,6.6,Los Angeles
467,6037111400.0,Spice Up Thai Eatery,Thai,$,4.0,116,Los Angeles,91344.0,35.5,34.7,6.0,0.0,17.9,0.0,50901.0,32870.0,13.1,Los Angeles
468,6037141302.0,PSY Street Kitchen,Burgers,$$,5.0,157,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
469,6037113301.0,Yemen Roll,Middle Eastern,$,5.0,4,Los Angeles,91324.0,22.5,58.2,3.9,0.0,13.2,0.1,73333.0,37593.0,3.1,Los Angeles
470,6037141400.0,House of Galbi,Korean,$$,4.0,249,Los Angeles,91436.0,5.2,82.9,3.4,0.0,8.2,0.0,77596.0,62557.0,13.9,Los Angeles
471,6037128303.0,Kashcool Kitchen,Persian/Iranian,$$,4.5,337,Los Angeles,91401.0,81.8,8.8,6.1,0.0,3.3,0.0,26944.0,11055.0,45.4,Los Angeles
472,6037139402.0,Pho CA,Vietnamese,$,4.0,318,Los Angeles,91356.0,6.8,80.9,5.0,0.0,3.1,0.0,95714.0,51443.0,8.1,Los Angeles
473,6037127400.0,Dona Amalia,Latin American,$$,3.5,55,Los Angeles,91406.0,72.2,16.7,4.5,0.3,4.1,0.0,36644.0,14924.0,32.1,Los Angeles
474,6037113301.0,Square Bar Cafe,Coffee & Tea,$,3.0,80,Los Angeles,91324.0,22.5,58.2,3.9,0.0,13.2,0.1,73333.0,37593.0,3.1,Los Angeles
476,6037127804.0,International Market Grill,Persian/Iranian,$$,4.5,60,Los Angeles,91405.0,51.2,31.3,6.1,0.2,8.3,0.0,40136.0,19871.0,19.2,Los Angeles
477,6037113212.0,Viva La Fiesta,Mexican,$$,4.0,43,Los Angeles,91311.0,23.3,49.1,3.5,0.0,22.2,0.0,76081.0,32117.0,4.5,Los Angeles
478,6037139600.0,The Grill Spot,Persian/Iranian,$$,4.5,102,Los Angeles,91316.0,7.3,83.9,4.5,0.0,2.2,0.0,74212.0,67348.0,14.3,Los Angeles
479,6037137201.0,Nat's On Ventura,American (Traditional),$$,4.0,177,Los Angeles,91364.0,18.8,54.6,6.2,0.0,13.4,0.0,70769.0,34112.0,9.5,Los Angeles
480,6037139701.0,Sweet Lady Jane Bakery,Breakfast & Brunch,$$,3.5,282,Los Angeles,91436.0,4.3,85.9,1.0,0.4,6.6,0.0,124503.0,67823.0,3.6,Los Angeles
481,6037131701.0,Lenzinis Pizza,Pizza,$$,4.5,39,Los Angeles,91335.0,34.9,29.0,6.2,1.3,23.8,0.0,45605.0,22157.0,23.1,Los Angeles
482,6037141302.0,Mizlala,Mediterranean,$$,4.5,190,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
483,6037113401.0,Quieres Tacos Way,Mexican,$$,2.5,267,Los Angeles,91324.0,44.3,35.2,3.6,0.0,14.8,0.0,69455.0,27107.0,8.6,Los Angeles
484,6037107010.0,Let's Eat!,Salad,$,4.0,72,Los Angeles,91342.0,93.4,4.1,0.0,0.0,2.1,0.3,53162.0,16941.0,20.0,Los Angeles
486,6037113401.0,Le Fun Bar,Creperies,$,4.5,30,Los Angeles,91306.0,44.3,35.2,3.6,0.0,14.8,0.0,69455.0,27107.0,8.6,Los Angeles
487,6037141202.0,Stanley's Restaurant,American (Traditional),$$,4.0,126,Los Angeles,91403.0,8.4,82.2,1.8,0.0,3.6,0.0,75040.0,61185.0,8.2,Los Angeles
488,6037119002.0,Nihari House,Halal,$$,4.5,72,Los Angeles,91331.0,83.1,7.1,0.7,0.7,7.9,0.0,63333.0,18206.0,15.9,Los Angeles
489,6037117302.0,Fruit Stand,Fruits & Veggies,$,5.0,4,Los Angeles,91325.0,23.7,48.4,4.7,0.2,18.4,0.0,69167.0,35932.0,8.8,Los Angeles
490,6037117404.0,The Original Barrio Fiesta of Manila,Filipino,$$,3.5,114,Los Angeles,91343.0,48.9,33.9,3.0,0.0,11.2,0.0,82386.0,27761.0,13.8,Los Angeles
491,6037137501.0,Khaosan Thai Street Food,Thai,$$,4.5,183,Los Angeles,91364.0,20.2,62.1,3.6,0.4,11.5,0.0,80481.0,39757.0,9.4,Los Angeles
492,6037135114.0,Giggles N' Hugs,American (New),$$,4.5,493,Los Angeles,91303.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
493,6037137201.0,Todo Bien Kitchen & Tequila Bar,Bars,$$,4.0,348,Los Angeles,91364.0,18.8,54.6,6.2,0.0,13.4,0.0,70769.0,34112.0,9.5,Los Angeles
494,6037135114.0,Poke Bar,Japanese,$$,4.0,291,Los Angeles,91367.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
495,6037139402.0,Crazy Falafel,Falafel,$,4.0,128,Los Angeles,91356.0,6.8,80.9,5.0,0.0,3.1,0.0,95714.0,51443.0,8.1,Los Angeles
497,6037128210.0,Gordos Tacos,Tacos,$,4.5,31,Los Angeles,91401.0,84.4,6.5,6.2,0.0,2.5,0.0,30156.0,11652.0,40.3,Los Angeles
499,6037117302.0,Holy Moly Truck,Food Trucks,$,4.0,40,Los Angeles,91343.0,23.7,48.4,4.7,0.2,18.4,0.0,69167.0,35932.0,8.8,Los Angeles
500,6037120300.0,Ono Hawaiian BBQ,Barbeque,$$,3.5,57,Los Angeles,91402.0,60.0,18.7,0.4,0.8,17.4,0.2,58964.0,19299.0,14.3,Los Angeles
501,6037120400.0,Ras Noodle,Thai,$,4.5,194,Los Angeles,91402.0,59.0,14.9,2.4,0.0,22.2,0.0,35408.0,15903.0,26.0,Los Angeles
502,6037115202.0,Rigo's Taco 9,Mexican,$,3.5,54,Los Angeles,91325.0,28.4,45.2,6.6,0.0,18.1,0.0,51994.0,29886.0,13.2,Los Angeles
503,6037134800.0,Kosher Buffet,Mediterranean,$$,4.5,20,Los Angeles,91364.0,55.6,27.6,3.8,0.0,11.5,0.1,64014.0,22315.0,12.5,Los Angeles
504,6037134520.0,Tacos Catering LA,Caterers,$$,5.0,72,Los Angeles,91303.0,76.9,9.8,4.3,0.0,7.6,0.0,39016.0,16597.0,24.7,Los Angeles
505,6037134800.0,Yuyita's Tacos,Food Trucks,$,4.5,22,Los Angeles,91306.0,55.6,27.6,3.8,0.0,11.5,0.1,64014.0,22315.0,12.5,Los Angeles
506,6037141400.0,Spicy Lime Thai,Thai,$$,4.5,22,Los Angeles,91436.0,5.2,82.9,3.4,0.0,8.2,0.0,77596.0,62557.0,13.9,Los Angeles
507,6037132002.0,Q Kabob,Persian/Iranian,$,4.5,16,Los Angeles,91406.0,38.6,51.7,2.1,0.0,3.6,0.8,83050.0,28747.0,12.2,Los Angeles
508,6037139402.0,Roll Roll,Japanese,$,4.5,537,Los Angeles,91356.0,6.8,80.9,5.0,0.0,3.1,0.0,95714.0,51443.0,8.1,Los Angeles
509,6037115404.0,Culturas Unidas Restaurant,Mexican,$$,4.0,6,Los Angeles,91324.0,52.1,24.7,6.2,0.0,13.4,0.9,52143.0,20474.0,32.3,Los Angeles
510,6037132300.0,Tacos Reyes,Food Trucks,$,4.5,19,Los Angeles,91335.0,59.9,24.1,1.5,0.2,10.1,1.8,35946.0,19984.0,28.4,Los Angeles
511,6037131020.0,Melad Bakery & Deli,Bakeries,$,5.0,8,Los Angeles,91335.0,64.0,18.8,2.0,0.0,12.6,0.0,55765.0,19239.0,19.2,Los Angeles
512,6037113321.0,The Star Bar,Dive Bars,$,4.0,50,Los Angeles,91311.0,31.3,32.2,7.3,0.0,23.4,0.4,53666.0,25915.0,14.8,Los Angeles
513,6037141201.0,Wild & Free,Chicken Shop,$$,3.5,165,Los Angeles,91403.0,24.4,58.0,2.9,0.0,9.3,0.0,59056.0,41181.0,12.5,Los Angeles
514,6037141201.0,Burger Lounge,Burgers,$$,4.0,174,Los Angeles,91403.0,24.4,58.0,2.9,0.0,9.3,0.0,59056.0,41181.0,12.5,Los Angeles
515,6037141302.0,8oz Poke,Hawaiian,$$,4.5,577,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
516,6037139701.0,Tasty Chicken,Chicken Shop,$,4.5,75,Los Angeles,91436.0,4.3,85.9,1.0,0.4,6.6,0.0,124503.0,67823.0,3.6,Los Angeles
518,6037113301.0,Kabob Station,Mediterranean,$$,3.0,66,Los Angeles,91324.0,22.5,58.2,3.9,0.0,13.2,0.1,73333.0,37593.0,3.1,Los Angeles
519,6037134104.0,Kalesa Grill,Filipino,$,3.5,115,Los Angeles,91306.0,36.7,20.0,7.2,0.0,31.6,0.0,59938.0,28250.0,12.6,Los Angeles
521,6037127520.0,WholeSam,Food Trucks,$$,4.5,47,Los Angeles,91406.0,79.9,2.7,3.5,0.9,10.0,0.0,27271.0,12761.0,35.6,Los Angeles
522,6037134520.0,Pollo Campero,Latin American,$$,3.0,37,Los Angeles,91303.0,76.9,9.8,4.3,0.0,7.6,0.0,39016.0,16597.0,24.7,Los Angeles
523,6037113234.0,"100% Aztecas, DF",Food Stands,$,5.0,2,Los Angeles,91304.0,48.5,24.9,6.0,0.7,18.1,0.0,38319.0,19719.0,25.5,Los Angeles
524,6037135114.0,Islands Restaurant,Burgers,$$,4.0,142,Los Angeles,91303.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
525,6037117405.0,Thai Stops,Thai,$,4.0,97,Los Angeles,91343.0,92.9,3.7,0.3,0.0,2.4,0.0,32957.0,10224.0,41.7,Los Angeles
526,6037141304.0,Happy Days Cafe,Desserts,$,4.0,570,Los Angeles,91403.0,9.6,70.9,4.7,0.0,6.2,0.0,63438.0,48356.0,11.1,Los Angeles
527,6037132900.0,Mega Glatt Mart,International Grocery,$,4.5,20,Los Angeles,91335.0,29.1,61.3,1.2,0.0,5.2,0.0,75000.0,32255.0,10.8,Los Angeles
528,6037127806.0,Las Casitas Grill,Salvadoran,$,4.5,20,Los Angeles,91411.0,64.4,23.2,5.5,0.0,4.5,0.0,33178.0,16916.0,24.6,Los Angeles
529,6037127805.0,El Pollo Sonora,Mexican,$,4.5,34,Los Angeles,91405.0,62.7,17.1,3.1,0.0,16.0,0.0,35750.0,17058.0,29.0,Los Angeles
530,6037106403.0,La Sabrosa,Salvadoran,$,4.0,55,Los Angeles,91342.0,88.7,8.0,0.1,0.1,2.9,0.0,58704.0,15192.0,5.3,Los Angeles
531,6037141201.0,SOCA,Steakhouses,$$$,4.0,165,Los Angeles,91423.0,24.4,58.0,2.9,0.0,9.3,0.0,59056.0,41181.0,12.5,Los Angeles
532,6037134002.0,Tacos Alvarado,Mexican,$,4.5,36,Los Angeles,91303.0,61.7,20.0,2.6,0.3,13.1,0.0,49077.0,24146.0,17.3,Los Angeles
533,6037113321.0,Hikari Sushi,Sushi Bars,$$,4.0,632,Los Angeles,91311.0,31.3,32.2,7.3,0.0,23.4,0.4,53666.0,25915.0,14.8,Los Angeles
534,6037111301.0,Belly BombZ Wings Truck & Catering,Food Trucks,$,3.5,74,Los Angeles,91344.0,36.8,34.2,8.0,0.0,18.2,0.0,51592.0,23619.0,15.3,Los Angeles
536,6037120020.0,Tucoz Raspados,Shaved Ice,$,5.0,32,Los Angeles,91402.0,77.3,3.5,0.6,0.0,18.6,0.0,33053.0,12357.0,21.0,Los Angeles
538,6037261200.0,Vibrato Grill Jazz,American (New),$$$,4.0,518,Los Angeles,90077.0,5.9,80.0,1.3,0.0,11.7,0.0,148333.0,99291.0,4.9,Los Angeles
539,6037141101.0,The Woodman,Pubs,$$,4.0,665,Los Angeles,91423.0,14.0,69.3,5.2,0.0,9.0,0.0,70544.0,48888.0,9.0,Los Angeles
540,6037262200.0,Clay Pit Indian Kitchen,Indian,$$,4.5,97,Los Angeles,90077.0,7.9,73.0,4.0,0.0,9.0,0.0,172043.0,94535.0,3.3,Los Angeles
541,6037262200.0,Arturo's BBQ,Food Trucks,$$,5.0,13,Los Angeles,90077.0,7.9,73.0,4.0,0.0,9.0,0.0,172043.0,94535.0,3.3,Los Angeles
542,6037128102.0,Cemitas Poblanas Don Adrian,Mexican,$,4.5,30,Los Angeles,91401.0,67.3,17.0,7.0,0.0,6.3,0.0,35275.0,15066.0,35.3,Los Angeles
543,6037134903.0,Tacos Yahualica,Mexican,$,4.5,27,Los Angeles,91303.0,47.5,23.7,7.8,0.0,17.9,0.7,46250.0,25403.0,16.3,Los Angeles
544,6037113301.0,Papa Hill's Fish Grill,Food Court,$$,3.5,51,Los Angeles,91324.0,22.5,58.2,3.9,0.0,13.2,0.1,73333.0,37593.0,3.1,Los Angeles
546,6037124500.0,Daphne's Desserts,Cafes,$,4.5,156,Los Angeles,91401.0,27.7,59.0,4.1,0.0,6.7,0.0,82926.0,36497.0,6.8,Los Angeles
547,6037119201.0,Yaqui Crepes & Raspados,Mexican,$,4.5,6,Los Angeles,91331.0,88.1,5.1,0.1,0.0,6.5,0.0,63438.0,18293.0,9.2,Los Angeles
549,6037115302.0,Mariscos La Serenata VIP,Latin American,$,3.0,33,Los Angeles,91324.0,73.8,11.6,5.8,0.0,7.5,0.0,48472.0,16243.0,26.0,Los Angeles
550,6037113237.0,Caprese Restaurant,Italian,$$,4.0,41,Los Angeles,91311.0,25.4,48.7,4.1,0.0,17.0,0.0,81859.0,46249.0,7.5,Los Angeles
552,6037141400.0,Poke Bar,Sushi Bars,$$,4.5,135,Los Angeles,91436.0,5.2,82.9,3.4,0.0,8.2,0.0,77596.0,62557.0,13.9,Los Angeles
553,6037135102.0,Chevron Grill,Mexican,$,4.5,23,Los Angeles,91307.0,13.6,63.8,2.6,0.0,17.8,0.0,90658.0,32396.0,9.9,Los Angeles
554,6037135114.0,XOC Tequila Grill,Mexican,$$,3.5,762,Los Angeles,91367.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
555,6037117303.0,Wok Express Chinese Food,Chinese,$,3.5,84,Los Angeles,91343.0,46.0,34.6,5.6,0.0,13.1,0.0,77148.0,27125.0,6.0,Los Angeles
556,6037128102.0,Hong Kong Diner,Chinese,$,4.0,31,Los Angeles,91401.0,67.3,17.0,7.0,0.0,6.3,0.0,35275.0,15066.0,35.3,Los Angeles
559,6037139701.0,Sushi l Bar,Sushi Bars,$$$$,5.0,9,Los Angeles,91436.0,4.3,85.9,1.0,0.4,6.6,0.0,124503.0,67823.0,3.6,Los Angeles
560,6037127300.0,La Sirenita Express,Seafood,$$,3.5,90,Los Angeles,91406.0,43.7,27.0,11.3,0.2,11.4,0.0,46953.0,21422.0,20.4,Los Angeles
561,6037141302.0,Picante Peruvian Cuisine,Peruvian,$$,4.0,74,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
562,6037128101.0,MexSake,Sushi Bars,$$,4.5,199,Los Angeles,91401.0,48.4,40.0,3.8,0.0,5.4,0.0,48603.0,29152.0,17.1,Los Angeles
563,6037119800.0,El Gordito,Food Trucks,$,4.5,7,Los Angeles,91331.0,80.6,6.5,0.4,0.3,11.0,0.0,73246.0,18852.0,7.4,Los Angeles
564,6037139502.0,Shalom Kosher Meat And Grill,Middle Eastern,$$,4.5,8,Los Angeles,91316.0,12.2,72.4,0.2,0.0,11.3,0.0,62009.0,35484.0,10.2,Los Angeles
565,6037120400.0,Mi Tierra #2,Salvadoran,$,4.0,53,Los Angeles,91402.0,59.0,14.9,2.4,0.0,22.2,0.0,35408.0,15903.0,26.0,Los Angeles
566,6037120400.0,Michelle's Donuts,Donuts,$,4.5,18,Los Angeles,91402.0,59.0,14.9,2.4,0.0,22.2,0.0,35408.0,15903.0,26.0,Los Angeles
567,6037128602.0,Hatikva Grill,Kosher,$,4.5,22,Los Angeles,91401.0,14.6,72.6,4.1,0.0,3.9,0.0,80956.0,42917.0,7.2,Los Angeles
568,6037141302.0,Modo Mio Cucina Rustica,Italian,$$,4.0,81,Los Angeles,91403.0,11.5,68.3,6.6,0.0,11.6,0.0,78458.0,51749.0,11.1,Los Angeles
569,6037104401.0,Cocohut Thai Restaurant,Thai,$,4.0,182,Los Angeles,91331.0,98.6,1.4,0.0,0.0,0.0,0.0,60469.0,14565.0,23.7,Los Angeles
570,6037131020.0,Dude's Dog Shack,Shaved Ice,$,5.0,1,Los Angeles,91335.0,64.0,18.8,2.0,0.0,12.6,0.0,55765.0,19239.0,19.2,Los Angeles
571,6037133000.0,Honduras Restaurant,Latin American,$,3.0,25,Los Angeles,91335.0,55.0,29.6,3.4,0.0,9.3,0.0,69948.0,24025.0,17.3,Los Angeles
572,6037131300.0,Hanabi Sushi,Sushi Bars,$$,3.0,187,Los Angeles,91335.0,57.9,27.4,0.7,0.7,12.7,0.2,56477.0,18714.0,14.9,Los Angeles
574,6037127804.0,Good Wok,Chinese,$,4.0,37,Los Angeles,91405.0,51.2,31.3,6.1,0.2,8.3,0.0,40136.0,19871.0,19.2,Los Angeles
575,6037120104.0,The Buffalo Spot,Chicken Wings,$$,3.0,20,Los Angeles,91402.0,70.2,7.2,5.3,0.0,15.8,0.6,31667.0,13630.0,44.2,Los Angeles
576,6037135114.0,II Fornaio,Pizza,$$,4.0,538,Los Angeles,91367.0,10.1,49.8,3.6,1.5,31.8,0.0,55419.0,43115.0,18.6,Los Angeles
577,6037109604.0,Donut Station,Donuts,$,4.0,41,Los Angeles,91345.0,68.2,19.3,1.4,0.8,9.5,0.0,70250.0,22337.0,8.4,Los Angeles
578,6037127604.0,La Panini Grill Food Truck,Food Trucks,$$,3.5,22,Los Angeles,91406.0,48.4,26.0,13.1,0.0,11.9,0.0,30288.0,16577.0,30.2,Los Angeles
579,6037120400.0,Dimsum Station,Dim Sum,$,3.0,56,Los Angeles,91402.0,59.0,14.9,2.4,0.0,22.2,0.0,35408.0,15903.0,26.0,Los Angeles
580,6037117404.0,Leelin Bakery & Cafe,Cafes,$,3.0,39,Los Angeles,91343.0,48.9,33.9,3.0,0.0,11.2,0.0,82386.0,27761.0,13.8,Los Angeles
581,6037115403.0,California Roll N Bowl,Japanese,$$,3.5,16,Los Angeles,91324.0,56.2,22.4,6.8,0.0,11.3,0.0,43304.0,18560.0,24.8,Los Angeles
583,6037108201.0,Pieology Pizzeria,Pizza,$,4.0,102,Los Angeles,91326.0,6.8,37.6,6.2,0.0,44.3,0.2,103004.0,46256.0,1.8,Los Angeles
585,6037113233.0,Taj Of India,Indian,$$,4.0,35,Los Angeles,91304.0,67.2,19.5,1.3,0.0,11.0,0.5,41929.0,16167.0,21.2,Los Angeles
586,6037267402.0,Layali LA,Mediterranean,$$,5.0,19,Los Angeles,90025.0,7.8,60.1,4.2,0.0,25.2,0.0,64624.0,51965.0,10.5,Los Angeles
587,6037264102.0,Bardonna,Cafes,$$,4.0,115,Los Angeles,90049.0,6.1,81.5,1.5,0.0,8.2,0.0,93500.0,74559.0,11.3,Los Angeles
588,6037262706.0,Acai Nation,Vegetarian,$,4.0,39,Los Angeles,90272.0,6.4,80.7,4.3,0.0,0.9,0.0,161643.0,110501.0,5.8,Los Angeles
589,6037264103.0,Guyi Restaurant,Szechuan,$$,4.5,11,Los Angeles,90049.0,8.4,77.3,0.0,0.4,11.2,0.0,78472.0,74567.0,12.0,Los Angeles
590,6037264102.0,Belwood Bakery Cafe,Bakeries,$,4.5,305,Los Angeles,90049.0,6.1,81.5,1.5,0.0,8.2,0.0,93500.0,74559.0,11.3,Los Angeles
591,6037264302.0,A Votre Sante,Mediterranean,$$,4.0,341,Los Angeles,90049.0,6.4,77.5,1.7,0.0,9.8,0.0,95284.0,78322.0,7.0,Los Angeles
592,6037267402.0,Kato,Japanese,$$$,4.5,173,Los Angeles,90025.0,7.8,60.1,4.2,0.0,25.2,0.0,64624.0,51965.0,10.5,Los Angeles
593,6037273502.0,BERLINS,German,$,4.5,82,Los Angeles,90291.0,8.3,75.0,3.9,0.0,4.1,0.0,64263.0,46644.0,12.5,Los Angeles
594,6037272100.0,Rustic Kitchen Market & Cafe,Cafes,$$,4.5,249,Los Angeles,90066.0,24.1,58.7,0.4,0.0,10.0,0.3,84816.0,45353.0,10.9,Los Angeles
595,6037273200.0,Wallflower,Indonesian,$$$,4.0,137,Los Angeles,90291.0,33.9,49.4,9.1,0.0,2.3,0.0,81603.0,56314.0,18.0,Los Angeles
596,6037273300.0,Gjusta,Bakeries,$$,4.0,958,Los Angeles,90291.0,26.2,56.3,10.6,0.6,2.5,0.0,66500.0,45356.0,11.8,Los Angeles
597,6037267402.0,Belle Vie Food & Wine,Wine Bars,$$,4.5,137,Los Angeles,90025.0,7.8,60.1,4.2,0.0,25.2,0.0,64624.0,51965.0,10.5,Los Angeles
598,6037264103.0,Bottlefish,Bars,$$$,4.0,150,Los Angeles,90049.0,8.4,77.3,0.0,0.4,11.2,0.0,78472.0,74567.0,12.0,Los Angeles
599,6037271902.0,The Mar Vista,American (New),$$,4.0,251,Los Angeles,90066.0,22.7,57.9,3.5,0.2,9.5,0.0,64423.0,50776.0,9.0,Los Angeles
600,6037267404.0,Bandera,American (New),$$$,4.0,947,Los Angeles,90025.0,15.4,62.6,1.3,0.0,15.8,0.3,79286.0,49177.0,16.8,Los Angeles
601,6037267700.0,Big Boi Filipino,Filipino,$$,3.5,124,Los Angeles,90025.0,21.3,39.8,1.8,0.0,33.3,0.0,81029.0,56534.0,9.5,Los Angeles
602,6037271902.0,Hokkaido Ramen Santouka,Ramen,$,4.5,2091,Los Angeles,90066.0,22.7,57.9,3.5,0.2,9.5,0.0,64423.0,50776.0,9.0,Los Angeles
603,6037265510.0,fundamental LA,American (New),$$,4.0,889,Los Angeles,90024.0,6.4,49.8,0.6,0.0,38.3,0.0,53431.0,56093.0,37.3,Los Angeles
604,6037262302.0,The Restaurant at The Getty Center,American (New),$$$,4.0,512,Los Angeles,90049.0,7.1,85.5,0.6,0.0,4.0,0.0,155541.0,102205.0,2.3,Los Angeles
605,6037264301.0,Mama Hong's Vietnamese Kitchen,Vietnamese,$$,4.0,677,Los Angeles,90025.0,5.3,75.5,1.2,0.0,14.9,0.0,84122.0,68892.0,5.7,Los Angeles
606,6037267100.0,Tuscan Son,Italian,$$,5.0,49,Los Angeles,90025.0,11.8,62.7,2.5,0.0,15.0,2.9,86778.0,54880.0,10.4,Los Angeles
607,6037273300.0,Felix Trattoria,Italian,$$$,4.0,366,Los Angeles,90291.0,26.2,56.3,10.6,0.6,2.5,0.0,66500.0,45356.0,11.8,Los Angeles
608,6037264302.0,Amandine Patisserie Cafe - Brentwood,Bakeries,$$,4.0,1276,Los Angeles,90025.0,6.4,77.5,1.7,0.0,9.8,0.0,95284.0,78322.0,7.0,Los Angeles
610,6037267402.0,Quicksand,Salad,$,4.0,232,Los Angeles,90025.0,7.8,60.1,4.2,0.0,25.2,0.0,64624.0,51965.0,10.5,Los Angeles
611,6037267700.0,Chinchikurin-Sawtelle,Japanese,$$,4.5,269,Los Angeles,90025.0,21.3,39.8,1.8,0.0,33.3,0.0,81029.0,56534.0,9.5,Los Angeles
612,6037267300.0,Churros Calientes,Cafes,$,4.0,1663,Los Angeles,90025.0,10.9,52.1,5.2,0.0,26.7,0.0,51677.0,40557.0,18.1,Los Angeles
