	categories	coordinates	display_phone	distance	id	image_url	is_closed	location	name	phone	price	rating	review_count	transactions	url
932	[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]	{'latitude': 33.61143, 'longitude': -117.92851}	(949) 675-4444	29487.086790430232	american-junkie-newport-beach	https://s3-media1.fl.yelpcdn.com/bphoto/a-yXQMqgvAvZN7KVrzdvDw/o.jpg	False	{'address1': '2406 Newport Blvd', 'address2': '', 'address3': '', 'city': 'Newport Beach', 'zip_code': '92663', 'country': 'US', 'state': 'CA', 'display_address': ['2406 Newport Blvd', 'Newport Beach, CA 92663']}	American Junkie	+19496754444	$$	3.5	584	[]	https://www.yelp.com/biz/american-junkie-newport-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
933	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.86622, 'longitude': -117.96008}	(714) 680-5853	9001.604398926664	la-cascada-bar-fullerton		False	{'address1': '1814 W Valencia Dr', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1814 W Valencia Dr', 'Fullerton, CA 92833']}	La Cascada Bar	+17146805853		1.0	1	[]	https://www.yelp.com/biz/la-cascada-bar-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
934	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.978214263916, 'longitude': -118.186073303223}		32120.135420985254	tarasco-bar-bell	https://s3-media2.fl.yelpcdn.com/bphoto/L-NdW-HKu1TluHj-lSFSXA/o.jpg	False	{'address1': '4523 Gage Ave', 'address2': '', 'address3': '', 'city': 'Bell', 'zip_code': '90201', 'country': 'US', 'state': 'CA', 'display_address': ['4523 Gage Ave', 'Bell, CA 90201']}	Tarasco Bar		$$	4.0	1	[]	https://www.yelp.com/biz/tarasco-bar-bell?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
935	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}]	{'latitude': 33.8219378611372, 'longitude': -118.10755694707}	(562) 421-0111	23255.15971220314	dempseys-sports-bar-and-grill-long-beach	https://s3-media3.fl.yelpcdn.com/bphoto/V2L5XHHEyUjawv7fdm1FZQ/o.jpg	False	{'address1': '3583 N Los Coyotes Diagonal', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['3583 N Los Coyotes Diagonal', 'Long Beach, CA 90808']}	Dempsey's Sports Bar & Grill	+15624210111	$	3.0	57	[]	https://www.yelp.com/biz/dempseys-sports-bar-and-grill-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
936	[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.974746, 'longitude': -117.837887}	(909) 839-2898	11751.900299924868	young-dong-tofu-diamond-bar	https://s3-media2.fl.yelpcdn.com/bphoto/gi1Iu6ileGiQ1FM1GG8WXg/o.jpg	False	{'address1': '2839 S Diamond Bar Blvd', 'address2': '', 'address3': '', 'city': 'Diamond Bar', 'zip_code': '91765', 'country': 'US', 'state': 'CA', 'display_address': ['2839 S Diamond Bar Blvd', 'Diamond Bar, CA 91765']}	Young Dong Tofu	+19098392898	$$	4.0	252	[]	https://www.yelp.com/biz/young-dong-tofu-diamond-bar?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
937	[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]	{'latitude': 34.1096, 'longitude': -118.19369}	(323) 257-2695	40422.67863782339	highland-park-bowl-los-angeles	https://s3-media2.fl.yelpcdn.com/bphoto/aiy6Czkel4Ck4SEjrXRZNw/o.jpg	False	{'address1': '5621 N Figueroa St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5621 N Figueroa St', 'Los Angeles, CA 90042']}	Highland Park Bowl	+13232572695	$$	4.0	377	['delivery', 'pickup']	https://www.yelp.com/biz/highland-park-bowl-los-angeles?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
938	[{'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 33.87049, 'longitude': -117.9602}	(714) 446-0431	9041.901718913703	feel-karaoke-fullerton	https://s3-media2.fl.yelpcdn.com/bphoto/-Q2-U2yRsOGNIkjun8xxPw/o.jpg	False	{'address1': '1821 W Commonwealth Ave', 'address2': 'Ste H', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1821 W Commonwealth Ave', 'Ste H', 'Fullerton, CA 92833']}	Feel Karaoke	+17144460431		1.5	3	[]	https://www.yelp.com/biz/feel-karaoke-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
939	[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]	{'latitude': 33.7476727042508, 'longitude': -118.114901466884}	(562) 810-5452	27034.673413048953	five-o-clock-wine-bar-long-beach	https://s3-media3.fl.yelpcdn.com/bphoto/lmzRw3Wv6ZaeYguvebaGaw/o.jpg	False	{'address1': '194 Marina Dr', 'address2': 'Ste 101', 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['194 Marina Dr', 'Ste 101', 'Long Beach, CA 90803']}	Five O'Clock Wine Bar	+15628105452	$$	4.0	124	[]	https://www.yelp.com/biz/five-o-clock-wine-bar-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
940	[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.6436, 'longitude': -117.93269}	(949) 226-8333	26114.99940356298	westend-costa-mesa-2	https://s3-media2.fl.yelpcdn.com/bphoto/N9MV-misRIu7AZrdRL4GHQ/o.jpg	False	{'address1': '814 W 19th St', 'address2': '', 'address3': None, 'city': 'Costa Mesa', 'zip_code': '92627', 'country': 'US', 'state': 'CA', 'display_address': ['814 W 19th St', 'Costa Mesa, CA 92627']}	Westend	+19492268333	$$	4.5	142	['pickup', 'restaurant_reservation', 'delivery']	https://www.yelp.com/biz/westend-costa-mesa-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
941	[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]	{'latitude': 33.7877451, 'longitude': -117.8522162}	(714) 202-2899	9329.31540858231	watsons-soda-fountain-and-cafe-orange	https://s3-media3.fl.yelpcdn.com/bphoto/oz-yFI2mMFgPnf8BaLKzYQ/o.jpg	False	{'address1': '116 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Orange', 'zip_code': '92866', 'country': 'US', 'state': 'CA', 'display_address': ['116 E Chapman Ave', 'Orange, CA 92866']}	Watson's Soda Fountain & Cafe	+17142022899	$$	3.0	1087	[]	https://www.yelp.com/biz/watsons-soda-fountain-and-cafe-orange?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
942	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.8189287206606, 'longitude': -118.145320415497}		26728.601570847768	north-boarding-lounge-bar-long-beach	https://s3-media4.fl.yelpcdn.com/bphoto/ypdIaYClNQWUVOKWy5GOCw/o.jpg	False	{'address1': '4100 Donald Douglas Dr', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90806', 'country': 'US', 'state': 'CA', 'display_address': ['4100 Donald Douglas Dr', 'Long Beach, CA 90806']}	North Boarding Lounge Bar		$$	4.0	2	[]	https://www.yelp.com/biz/north-boarding-lounge-bar-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
943	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 34.05389, 'longitude': -117.688827}	(909) 628-8495	25901.66348587416	players-ontario	https://s3-media1.fl.yelpcdn.com/bphoto/mqGBCJHB3TlOViaKoSTMzw/o.jpg	False	{'address1': '11001 S Central Ave', 'address2': '', 'address3': '', 'city': 'Ontario', 'zip_code': '91762', 'country': 'US', 'state': 'CA', 'display_address': ['11001 S Central Ave', 'Ontario, CA 91762']}	Players	+19096288495	$	4.0	21	[]	https://www.yelp.com/biz/players-ontario?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
944	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]	{'latitude': 33.805622, 'longitude': -117.881746}	(714) 634-9464	7488.137774255608	hooters-anaheim-2	https://s3-media4.fl.yelpcdn.com/bphoto/__HOTEbeQUJmtTAp5D8mMA/o.jpg	False	{'address1': '2438 E Katella Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['2438 E Katella Ave', 'Anaheim, CA 92806']}	Hooters	+17146349464	$$	2.5	528	['delivery', 'pickup']	https://www.yelp.com/biz/hooters-anaheim-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
945	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 34.1063851, 'longitude': -117.598537}	(909) 987-7247	35745.71912642171	hide-a-while-lounge-rancho-cucamonga	https://s3-media3.fl.yelpcdn.com/bphoto/SRq9oBttE4tcsBu1Za2y0w/o.jpg	False	{'address1': '9469 Foothill Blvd', 'address2': '', 'address3': '', 'city': 'Rancho Cucamonga', 'zip_code': '91730', 'country': 'US', 'state': 'CA', 'display_address': ['9469 Foothill Blvd', 'Rancho Cucamonga, CA 91730']}	Hide-A-While Lounge	+19099877247	$	3.5	45	[]	https://www.yelp.com/biz/hide-a-while-lounge-rancho-cucamonga?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
946	[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'djs', 'title': 'DJs'}]	{'latitude': 33.725315, 'longitude': -117.93277}	(949) 630-2132	17450.9054476125	dj-for-all-occasions-fountain-valley	https://s3-media2.fl.yelpcdn.com/bphoto/w0KCpbiZkN8Ca5b3Fe3aYw/o.jpg	False	{'address1': '11265 Topaz Ave', 'address2': None, 'address3': '', 'city': 'Fountain Valley', 'zip_code': '92708', 'country': 'US', 'state': 'CA', 'display_address': ['11265 Topaz Ave', 'Fountain Valley, CA 92708']}	DJ For All Occasions	+19496302132		5.0	1	[]	https://www.yelp.com/biz/dj-for-all-occasions-fountain-valley?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
947	[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.6317739999238, 'longitude': -117.715905932263}	(949) 472-3922	29876.878867253363	peanuts-pub-and-deli-lake-forest	https://s3-media2.fl.yelpcdn.com/bphoto/5tD-QwedM7dFznbN6BI5Zw/o.jpg	False	{'address1': '22722 Ctr Dr', 'address2': 'Ste A', 'address3': '', 'city': 'Lake Forest', 'zip_code': '92630', 'country': 'US', 'state': 'CA', 'display_address': ['22722 Ctr Dr', 'Ste A', 'Lake Forest, CA 92630']}	Peanuts Pub & Deli	+19494723922	$	4.0	53	['restaurant_reservation']	https://www.yelp.com/biz/peanuts-pub-and-deli-lake-forest?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
948	[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7309825745991, 'longitude': -117.995683662593}	(714) 894-2792	19837.008750428628	solita-tacos-and-margaritas-huntington-beach	https://s3-media4.fl.yelpcdn.com/bphoto/3cixsXNCkGiauC1srQb9lA/o.jpg	False	{'address1': '7631 Edinger Ave', 'address2': 'Ste 1508', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92647', 'country': 'US', 'state': 'CA', 'display_address': ['7631 Edinger Ave', 'Ste 1508', 'Huntington Beach, CA 92647']}	solita Tacos & Margaritas	+17148942792	$$	4.0	1157	['restaurant_reservation']	https://www.yelp.com/biz/solita-tacos-and-margaritas-huntington-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
949	[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]	{'latitude': 33.7409899, 'longitude': -118.10475}	(562) 430-0631	26628.981467085658	o-malleys-on-main-seal-beach	https://s3-media1.fl.yelpcdn.com/bphoto/fUCr7MQvHFho45ZEOotuGg/o.jpg	False	{'address1': '140 Main St', 'address2': '', 'address3': '', 'city': 'Seal Beach', 'zip_code': '90740', 'country': 'US', 'state': 'CA', 'display_address': ['140 Main St', 'Seal Beach, CA 90740']}	O'Malley's On Main	+15624300631	$$	3.5	392	['pickup', 'restaurant_reservation', 'delivery']	https://www.yelp.com/biz/o-malleys-on-main-seal-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
950	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]	{'latitude': 34.106252, 'longitude': -117.63121}	(909) 920-9590	33758.00396279991	margarita-rocks-upland	https://s3-media2.fl.yelpcdn.com/bphoto/AR5lPYAWYcZJOqyLh6-J6w/o.jpg	False	{'address1': '1386 E Foothill Blvd', 'address2': 'Ste H', 'address3': '', 'city': 'Upland', 'zip_code': '91786', 'country': 'US', 'state': 'CA', 'display_address': ['1386 E Foothill Blvd', 'Ste H', 'Upland, CA 91786']}	Margarita Rocks	+19099209590	$$	3.0	141	[]	https://www.yelp.com/biz/margarita-rocks-upland?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
951	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 33.8467351, 'longitude': -118.1682869}	(562) 428-6811	28436.714432416986	red-dog-saloon-long-beach	https://s3-media4.fl.yelpcdn.com/bphoto/gDyHHDAmDH3VUY7PJ66b4Q/o.jpg	False	{'address1': '1946 E Del Amo Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90807', 'country': 'US', 'state': 'CA', 'display_address': ['1946 E Del Amo Blvd', 'Long Beach, CA 90807']}	Red Dog Saloon	+15624286811	$	4.0	27	[]	https://www.yelp.com/biz/red-dog-saloon-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
952	[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'djs', 'title': 'DJs'}]	{'latitude': 33.8383102, 'longitude': -117.9947012}	(909) 331-5537	12655.53282543177	views-hookah-lounge-buena-park	https://s3-media4.fl.yelpcdn.com/bphoto/2Huz4pKzh9Sd4jZSrMq64Q/o.jpg	False	{'address1': '8558 Beach Blvd', 'address2': None, 'address3': '', 'city': 'Buena Park', 'zip_code': '90620', 'country': 'US', 'state': 'CA', 'display_address': ['8558 Beach Blvd', 'Buena Park, CA 90620']}	Views Hookah Lounge	+19093315537	$	4.5	22	[]	https://www.yelp.com/biz/views-hookah-lounge-buena-park?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
953	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]	{'latitude': 34.0020353, 'longitude': -118.1653178}	(323) 269-2442	31478.669130479757	maguey-sports-bar-and-grill-commerce	https://s3-media2.fl.yelpcdn.com/bphoto/tUPDp_IuIMK-uVlxLDDjRA/o.jpg	False	{'address1': '5280 E Washigton Blvd', 'address2': None, 'address3': '', 'city': 'Commerce', 'zip_code': '90040', 'country': 'US', 'state': 'CA', 'display_address': ['5280 E Washigton Blvd', 'Commerce, CA 90040']}	Maguey Sports Bar & Grill	+13232692442	$	3.0	16	[]	https://www.yelp.com/biz/maguey-sports-bar-and-grill-commerce?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
954	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]	{'latitude': 33.65879, 'longitude': -118.00137}	(657) 301-2200	26862.090666212996	cruisers-pizza-bar-grill-huntington-beach-3	https://s3-media2.fl.yelpcdn.com/bphoto/wNofrAshFOUvEVJNt-TW_A/o.jpg	False	{'address1': '210 5th St', 'address2': '', 'address3': None, 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['210 5th St', 'Huntington Beach, CA 92648']}	Cruisers Pizza Bar Grill	+16573012200	$$	4.0	67	['delivery', 'pickup']	https://www.yelp.com/biz/cruisers-pizza-bar-grill-huntington-beach-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
955	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]	{'latitude': 33.75972, 'longitude': -118.13429}	(562) 433-5743	27966.67450521528	legends-long-beach	https://s3-media3.fl.yelpcdn.com/bphoto/t5xSJ12H64Nc_22_6Iv7OQ/o.jpg	False	{'address1': '5236 E 2nd St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['5236 E 2nd St', 'Long Beach, CA 90803']}	Legends	+15624335743	$$	3.0	676	[]	https://www.yelp.com/biz/legends-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
956	[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 33.9414686, 'longitude': -118.1318567}	(562) 622-7373	26033.028882335067	mambo-grill-downey	https://s3-media1.fl.yelpcdn.com/bphoto/jgBc61Vx47A_nfbBxWSR1A/o.jpg	False	{'address1': '11018 Downey Ave', 'address2': '', 'address3': '', 'city': 'Downey', 'zip_code': '90241', 'country': 'US', 'state': 'CA', 'display_address': ['11018 Downey Ave', 'Downey, CA 90241']}	Mambo Grill	+15626227373	$	4.0	130	[]	https://www.yelp.com/biz/mambo-grill-downey?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
957	[{'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.9567452981405, 'longitude': -118.139162063599}		27222.26257093261	splitz-sports-bar-downey	https://s3-media2.fl.yelpcdn.com/bphoto/PhVBtRZU9LkyikMSgyneHw/o.jpg	False	{'address1': 'Florence Ave', 'address2': '', 'address3': '', 'city': 'Downey', 'zip_code': '90240', 'country': 'US', 'state': 'CA', 'display_address': ['Florence Ave', 'Downey, CA 90240']}	Splitz Sports Bar		$$	4.0	1	[]	https://www.yelp.com/biz/splitz-sports-bar-downey?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
958	[{'alias': 'stadiumsarenas', 'title': 'Stadiums & Arenas'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]	{'latitude': 33.8077239990234, 'longitude': -117.876518249512}	(714) 704-2400	7148.278419887094	honda-center-anaheim-6	https://s3-media1.fl.yelpcdn.com/bphoto/oK-DJRH6_hU6M5NPMd8qpw/o.jpg	False	{'address1': '2695 E Katella Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['2695 E Katella Ave', 'Anaheim, CA 92806']}	Honda Center	+17147042400	$$	3.5	696	[]	https://www.yelp.com/biz/honda-center-anaheim-6?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
959	[{'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.4822356491243, 'longitude': -117.716132774949}	(949) 234-3309	45319.54418555476	the-lobby-bar-and-lounge-dana-point	https://s3-media1.fl.yelpcdn.com/bphoto/a0lzYNbdRcylQscg4sh4kw/o.jpg	False	{'address1': 'St Regis Dana Point', 'address2': '', 'address3': '1 Monarch Beach Resort', 'city': 'Dana Point', 'zip_code': '92629', 'country': 'US', 'state': 'CA', 'display_address': ['St Regis Dana Point', '1 Monarch Beach Resort', 'Dana Point, CA 92629']}	The Lobby Bar & Lounge	+19492343309	$$$	4.0	13	[]	https://www.yelp.com/biz/the-lobby-bar-and-lounge-dana-point?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
960	[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.6196063183373, 'longitude': -117.928741987846}	(949) 429-4440	28621.719306978754	nobu-newport-beach-newport-beach	https://s3-media4.fl.yelpcdn.com/bphoto/49AwsGiCmEeZnm_oxC_K9A/o.jpg	False	{'address1': '3450 Via Oporto', 'address2': 'Ste 101', 'address3': None, 'city': 'Newport Beach', 'zip_code': '92663', 'country': 'US', 'state': 'CA', 'display_address': ['3450 Via Oporto', 'Ste 101', 'Newport Beach, CA 92663']}	Nobu Newport Beach	+19494294440	$$$$	3.5	262	[]	https://www.yelp.com/biz/nobu-newport-beach-newport-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
961	[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]	{'latitude': 33.624814, 'longitude': -117.716053}	(949) 716-2367	30562.44767704181	sammys-original-lake-forest	https://s3-media2.fl.yelpcdn.com/bphoto/RifRPWszmNOz9Ft_Pa7ZTQ/o.jpg	False	{'address1': '23221 Lake Center Dr', 'address2': '', 'address3': '', 'city': 'Lake Forest', 'zip_code': '92630', 'country': 'US', 'state': 'CA', 'display_address': ['23221 Lake Center Dr', 'Lake Forest, CA 92630']}	Sammy's Original	+19497162367	$$	3.5	342	[]	https://www.yelp.com/biz/sammys-original-lake-forest?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
962	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]	{'latitude': 33.7144031837991, 'longitude': -118.025038398509}	(714) 846-5700	22986.0725827911	surf-dogs-sports-grill-huntington-beach	https://s3-media2.fl.yelpcdn.com/bphoto/g9_0uEgXBNf2jjX23kk5ew/o.jpg	False	{'address1': '5932 Warner Ave', 'address2': '', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92649', 'country': 'US', 'state': 'CA', 'display_address': ['5932 Warner Ave', 'Huntington Beach, CA 92649']}	Surf Dog's Sports Grill	+17148465700	$$	3.5	152	['restaurant_reservation']	https://www.yelp.com/biz/surf-dogs-sports-grill-huntington-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
